census_hour_id,site_id,unit_id,service_line,ts_hour,census,physical_beds,staffed_beds,effective_beds,occupancy_pct,respiratory_multiplier,ed_boarders,predicted_discharges,discharge_confidence,staffing_gap_pct,synthetic_demo
CENSUS_SITE_PROV_NETWORK_SURG_2026031105,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T05:00:00,8,15,14,12,0.6667,1.15,0,0,0.747,0.0999,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031106,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T06:00:00,13,15,15,14,0.9286,1.15,1,2,0.672,0.0437,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031107,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T07:00:00,11,15,15,13,0.8462,1.15,0,0,0.728,0.0936,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031108,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T08:00:00,11,15,15,14,0.7857,1.15,0,0,0.652,0.0518,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031109,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T09:00:00,12,15,15,14,0.8571,1.15,0,1,0.705,0.0402,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031110,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T10:00:00,11,15,14,13,0.8462,1.15,1,1,0.835,0.0297,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031111,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T11:00:00,13,15,14,12,1.0833,1.15,4,0,0.56,0.0744,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031112,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T12:00:00,13,15,13,12,1.0833,1.15,5,0,0.65,0.0627,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031113,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T13:00:00,9,15,13,12,0.75,1.15,0,0,0.779,0.0217,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031114,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T14:00:00,11,15,14,13,0.8462,1.15,0,1,0.736,0.0363,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031115,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T15:00:00,7,15,14,13,0.5385,1.15,0,0,0.666,0.0494,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031116,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T16:00:00,14,15,14,13,1.0769,1.15,4,0,0.69,0.0344,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031117,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T17:00:00,9,15,15,14,0.6429,1.15,0,2,0.693,0.0499,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031118,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T18:00:00,12,15,14,12,1.0,1.15,4,0,0.746,0.1024,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031119,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T19:00:00,11,15,14,12,0.9167,1.15,3,0,0.763,0.0884,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031120,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T20:00:00,14,15,15,14,1.0,1.15,4,0,0.653,0.0349,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031121,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T21:00:00,13,15,15,14,0.9286,1.15,4,0,0.855,0.01,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031122,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T22:00:00,12,15,14,13,0.9231,1.15,1,0,0.829,0.0442,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031123,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-11T23:00:00,7,15,14,13,0.5385,1.15,0,1,0.874,0.0523,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031200,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T00:00:00,13,15,15,14,0.9286,1.15,3,0,0.89,0.0254,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031201,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T01:00:00,10,15,15,13,0.7692,1.15,0,2,0.868,0.0996,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031202,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T02:00:00,11,15,14,13,0.8462,1.15,0,2,0.891,0.0341,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031203,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T03:00:00,13,15,15,14,0.9286,1.15,0,0,0.706,0.0184,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031204,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T04:00:00,11,15,14,12,0.9167,1.15,2,0,0.744,0.1116,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031205,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T05:00:00,11,15,13,12,0.9167,1.15,0,0,0.647,0.0172,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031206,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T06:00:00,10,15,13,12,0.8333,1.15,1,0,0.628,0.0496,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031207,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T07:00:00,14,15,15,14,1.0,1.15,4,0,0.763,0.0505,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031208,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T08:00:00,13,15,15,14,0.9286,1.15,0,0,0.85,0.0089,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031209,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T09:00:00,11,15,15,13,0.8462,1.15,0,0,0.681,0.0717,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031210,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T10:00:00,13,15,13,11,1.1818,1.15,7,0,0.712,0.0882,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031211,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T11:00:00,12,15,15,14,0.8571,1.15,1,0,0.765,0.0331,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031212,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T12:00:00,8,15,13,12,0.6667,1.15,0,1,0.792,0.0466,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031213,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T13:00:00,9,15,13,11,0.8182,1.15,0,0,0.683,0.1088,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031214,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T14:00:00,16,15,14,13,1.2308,1.15,6,2,0.556,0.0547,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031215,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T15:00:00,7,15,13,11,0.6364,1.15,0,0,0.812,0.0684,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031216,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T16:00:00,10,15,14,12,0.8333,1.15,1,0,0.811,0.1166,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031217,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T17:00:00,12,15,13,12,1.0,1.15,2,0,0.661,0.0601,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031218,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T18:00:00,10,15,13,12,0.8333,1.15,0,0,0.791,0.0574,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031219,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T19:00:00,11,15,14,11,1.0,1.15,3,1,0.737,0.1357,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031220,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T20:00:00,11,15,13,12,0.9167,1.15,1,0,0.823,0.0403,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031221,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T21:00:00,12,15,14,12,1.0,1.15,4,1,0.865,0.0801,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031222,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T22:00:00,13,15,13,12,1.0833,1.15,4,0,0.754,0.0237,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031223,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-12T23:00:00,10,15,15,14,0.7143,1.15,0,0,0.717,0.0254,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031300,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T00:00:00,9,15,13,12,0.75,1.15,0,0,0.706,0.046,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031301,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T01:00:00,9,15,14,13,0.6923,1.15,0,0,0.851,0.0204,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031302,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T02:00:00,12,15,14,13,0.9231,1.15,0,0,0.78,0.0546,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031303,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T03:00:00,15,15,14,13,1.1538,1.15,3,0,0.767,0.0182,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031304,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T04:00:00,11,15,15,14,0.7857,1.15,0,0,0.823,0.0421,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031305,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T05:00:00,9,15,14,12,0.75,1.15,1,0,0.592,0.0848,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031306,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T06:00:00,9,15,14,13,0.6923,1.15,0,0,0.677,0.0463,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031307,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T07:00:00,11,15,13,12,0.9167,1.15,4,0,0.669,0.0231,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031308,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T08:00:00,11,15,13,12,0.9167,1.15,2,0,0.779,0.0533,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031309,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T09:00:00,6,15,13,12,0.5,1.15,0,0,0.685,0.0369,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031310,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T10:00:00,13,15,13,12,1.0833,1.15,4,0,0.631,0.0228,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031311,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T11:00:00,11,15,15,14,0.7857,1.15,0,1,0.729,0.0224,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031312,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T12:00:00,16,15,14,12,1.3333,1.15,9,2,0.77,0.0888,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031313,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T13:00:00,10,15,13,12,0.8333,1.15,0,0,0.675,0.0307,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031314,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T14:00:00,16,15,13,12,1.3333,1.15,9,1,0.463,0.0485,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031315,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T15:00:00,14,15,15,14,1.0,1.15,1,0,0.64,0.0249,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031316,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T16:00:00,13,15,15,13,1.0,1.15,5,0,0.671,0.0915,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031317,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T17:00:00,13,15,14,13,1.0,1.15,1,0,0.712,0.0282,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031318,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T18:00:00,13,15,14,13,1.0,1.15,3,0,0.74,0.0374,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031319,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T19:00:00,11,15,14,13,0.8462,1.15,0,1,0.6,0.0495,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031320,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T20:00:00,14,15,14,13,1.0769,1.15,2,1,0.712,0.0302,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031321,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T21:00:00,10,15,14,13,0.7692,1.15,0,1,0.808,0.0459,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031322,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T22:00:00,11,15,15,13,0.8462,1.15,0,0,0.726,0.0609,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031323,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-13T23:00:00,7,15,15,14,0.5,1.15,0,2,0.827,0.0502,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031400,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T00:00:00,6,15,13,11,0.5455,1.15,0,0,0.676,0.1137,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031401,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T01:00:00,10,15,15,14,0.7143,1.15,0,1,0.771,0.0317,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031402,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T02:00:00,11,15,15,13,0.8462,1.15,1,0,0.839,0.0649,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031403,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T03:00:00,8,15,13,12,0.6667,1.15,0,0,0.684,0.0317,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031404,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T04:00:00,6,15,14,11,0.5455,1.15,0,1,0.678,0.1521,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031405,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T05:00:00,6,15,14,12,0.5,1.15,0,0,0.702,0.0797,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031406,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T06:00:00,7,15,15,14,0.5,1.15,0,0,0.866,0.0203,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031407,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T07:00:00,8,15,14,12,0.6667,1.15,0,1,0.809,0.0675,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031408,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T08:00:00,5,15,15,14,0.3571,1.15,0,0,0.807,0.0295,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031409,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T09:00:00,8,15,13,11,0.7273,1.15,0,0,0.722,0.0739,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031410,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T10:00:00,11,15,15,14,0.7857,1.15,0,1,0.748,0.0181,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031411,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T11:00:00,11,15,15,14,0.7857,1.15,0,0,0.872,0.0497,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031412,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T12:00:00,10,15,15,13,0.7692,1.15,0,0,0.845,0.118,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031413,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T13:00:00,10,15,14,11,0.9091,1.15,2,0,0.773,0.1321,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031414,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T14:00:00,6,15,13,12,0.5,1.15,0,0,0.77,0.049,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031415,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T15:00:00,7,15,13,11,0.6364,1.15,0,0,0.638,0.1125,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031416,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T16:00:00,11,15,15,14,0.7857,1.15,1,0,0.624,0.0417,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031417,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T17:00:00,7,15,13,11,0.6364,1.15,0,0,0.862,0.0801,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031418,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T18:00:00,10,15,14,12,0.8333,1.15,1,0,0.687,0.1195,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031419,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T19:00:00,9,15,15,13,0.6923,1.15,0,2,0.87,0.0599,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031420,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T20:00:00,11,15,15,13,0.8462,1.15,0,1,0.717,0.0844,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031421,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T21:00:00,8,15,15,13,0.6154,1.15,0,0,0.63,0.1043,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031422,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T22:00:00,12,15,15,14,0.8571,1.15,0,0,0.673,0.0403,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031423,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-14T23:00:00,6,15,15,13,0.4615,1.15,0,0,0.859,0.0979,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031500,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T00:00:00,6,15,13,12,0.5,1.15,0,0,0.861,0.0609,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031501,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T01:00:00,13,15,14,13,1.0,1.15,4,0,0.682,0.0467,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031502,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T02:00:00,8,15,15,14,0.5714,1.15,0,0,0.842,0.0511,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031503,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T03:00:00,9,15,13,12,0.75,1.15,0,0,0.701,0.026,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031504,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T04:00:00,9,15,15,13,0.6923,1.15,0,1,0.856,0.0727,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031505,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T05:00:00,10,15,14,12,0.8333,1.15,1,0,0.818,0.0831,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031506,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T06:00:00,8,15,13,12,0.6667,1.15,0,0,0.761,0.0476,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031507,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T07:00:00,10,15,14,12,0.8333,1.15,0,2,0.76,0.1278,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031508,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T08:00:00,6,15,13,12,0.5,1.15,0,0,0.67,0.0598,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031509,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T09:00:00,7,15,14,11,0.6364,1.15,0,0,0.83,0.1481,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031510,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T10:00:00,6,15,13,11,0.5455,1.15,0,0,0.796,0.0705,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031511,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T11:00:00,5,15,13,11,0.4545,1.15,0,0,0.762,0.1033,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031512,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T12:00:00,8,15,15,12,0.6667,1.15,0,0,0.815,0.1287,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031513,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T13:00:00,8,15,14,13,0.6154,1.15,0,0,0.763,0.0536,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031514,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T14:00:00,9,15,15,13,0.6923,1.15,0,0,0.637,0.1003,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031515,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T15:00:00,7,15,13,11,0.6364,1.15,0,1,0.695,0.0819,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031516,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T16:00:00,9,15,15,13,0.6923,1.15,0,0,0.685,0.0599,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031517,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T17:00:00,10,15,14,12,0.8333,1.15,2,0,0.832,0.1017,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031518,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T18:00:00,12,15,13,11,1.0909,1.15,5,1,0.76,0.0687,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031519,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T19:00:00,9,15,15,13,0.6923,1.15,0,1,0.762,0.072,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031520,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T20:00:00,12,15,14,13,0.9231,1.15,0,0,0.674,0.0277,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031521,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T21:00:00,9,15,14,12,0.75,1.15,0,0,0.81,0.0881,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031522,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T22:00:00,11,15,13,12,0.9167,1.15,1,0,0.79,0.0481,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031523,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-15T23:00:00,10,15,15,13,0.7692,1.15,0,1,0.682,0.0603,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031600,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T00:00:00,10,15,13,12,0.8333,1.15,0,0,0.649,0.0316,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031601,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T01:00:00,8,15,14,13,0.6154,1.15,0,0,0.758,0.0472,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031602,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T02:00:00,11,15,15,14,0.7857,1.15,0,1,0.689,0.039,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031603,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T03:00:00,8,15,15,14,0.5714,1.15,0,0,0.848,0.0492,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031604,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T04:00:00,9,15,15,13,0.6923,1.15,0,0,0.729,0.0537,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031605,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T05:00:00,7,15,15,13,0.5385,1.15,0,0,0.847,0.0581,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031606,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T06:00:00,7,15,14,13,0.5385,1.15,0,2,0.736,0.054,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031607,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T07:00:00,9,15,14,12,0.75,1.15,0,0,0.792,0.0667,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031608,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T08:00:00,11,15,14,13,0.8462,1.15,1,0,0.821,0.0497,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031609,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T09:00:00,12,15,15,14,0.8571,1.15,0,0,0.684,0.0436,True
CENSUS_SITE_PROV_NETWORK_SURG_2026031610,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,surgery,2026-03-16T10:00:00,15,15,14,13,1.1538,1.15,3,0,0.615,0.0398,True
