staffing_roster_id,site_id,unit_id,ts_hour,scheduled_staffing_hours,required_staffing_hours,staffing_gap_pct,skill_mix_proxy,synthetic_demo
STFGAP_SITE_PROV_NETWORK_RESP_2026042920,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-29T20:00:00,28.0,24.4,0.0764,0.7068711222630515,True
STFGAP_SITE_PROV_NETWORK_RESP_2026042921,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-29T21:00:00,33.6,33.5,0.0272,0.9459626615651878,True
STFGAP_SITE_PROV_NETWORK_RESP_2026042922,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-29T22:00:00,30.8,39.6,0.0508,0.8183285371955955,True
STFGAP_SITE_PROV_NETWORK_RESP_2026042923,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-29T23:00:00,30.8,36.6,0.0268,0.8137820192050043,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043000,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T00:00:00,30.8,36.6,0.0419,0.7925145726443681,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043001,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T01:00:00,28.0,33.5,0.0529,1.0,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043002,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T02:00:00,28.0,30.5,0.0414,0.8161672937136165,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043003,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T03:00:00,33.6,36.6,0.0526,0.7900992086605408,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043004,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T04:00:00,33.6,30.5,0.0492,0.724591141594785,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043005,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T05:00:00,28.0,27.4,0.0398,0.773093085440393,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043006,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T06:00:00,33.6,27.4,0.0202,0.9410078972159417,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043007,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T07:00:00,30.8,36.6,0.0348,0.803167755370962,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043008,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T08:00:00,28.0,24.4,0.0491,0.938688026065279,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043009,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T09:00:00,30.8,18.3,0.0476,0.9094148826618118,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043010,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T10:00:00,30.8,33.5,0.024,0.8249758256867082,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043011,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T11:00:00,28.0,33.5,0.07,0.8704076074988937,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043012,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T12:00:00,33.6,39.6,0.0331,0.888290302729792,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043013,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T13:00:00,33.6,36.6,0.0446,0.8164896695906659,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043014,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T14:00:00,33.6,42.7,0.0441,0.8991921862299579,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043015,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T15:00:00,28.0,24.4,0.077,0.8447003894607654,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043016,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T16:00:00,33.6,33.5,0.0346,0.7945921871807389,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043017,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T17:00:00,30.8,30.5,0.086,0.8091564977073231,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043018,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T18:00:00,30.8,39.6,0.017,0.7899645587497504,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043019,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T19:00:00,30.8,24.4,0.0957,0.8565451635040149,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043020,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T20:00:00,30.8,42.7,0.0234,0.8863846617186583,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043021,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T21:00:00,33.6,42.7,0.0681,0.8138840868541218,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043022,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T22:00:00,30.8,33.5,0.0402,0.8968093133650233,True
STFGAP_SITE_PROV_NETWORK_RESP_2026043023,SITE_PROV_NETWORK,SITE_PROV_NETWORK_RESP,2026-04-30T23:00:00,30.8,27.4,0.0791,0.8486839944789124,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010100,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T00:00:00,33.6,36.6,0.0615,0.6862427033395061,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010101,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T01:00:00,36.4,33.5,0.1083,0.8655132226813292,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010102,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T02:00:00,36.4,30.5,0.0502,0.8354779750428067,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010103,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T03:00:00,36.4,36.6,0.0883,0.8210427458193869,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010104,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T04:00:00,33.6,39.6,0.0994,0.9234403922398442,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010105,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T05:00:00,36.4,30.5,0.0211,0.8163531632052455,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010106,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T06:00:00,39.2,30.5,0.0453,0.9204817411032277,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010107,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T07:00:00,36.4,21.3,0.1009,0.8841383488862948,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010108,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T08:00:00,39.2,36.6,0.0466,0.8362712843971991,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010109,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T09:00:00,33.6,39.6,0.0707,0.8635971165933983,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010110,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T10:00:00,36.4,33.5,0.0166,0.843393208658991,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010111,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T11:00:00,39.2,45.8,0.0501,0.7958365450095065,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010112,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T12:00:00,30.8,33.5,0.0644,0.7507546988805988,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010113,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T13:00:00,39.2,42.7,0.0425,0.8331635531397907,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010114,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T14:00:00,30.8,33.5,0.0854,0.8494751458761512,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010115,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T15:00:00,33.6,33.5,0.0485,0.992030294661358,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010116,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T16:00:00,30.8,33.5,0.103,0.9882383352529914,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010117,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T17:00:00,36.4,33.5,0.0544,0.7863478717978214,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010118,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T18:00:00,33.6,33.5,0.0571,0.8512574353498389,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010119,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T19:00:00,36.4,48.8,0.0665,0.8184426891818952,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010120,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T20:00:00,30.8,39.6,0.115,0.8952782314250209,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010121,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T21:00:00,33.6,27.4,0.0966,0.8405489785500048,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010122,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T22:00:00,30.8,21.3,0.122,0.8269011081270204,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010123,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-01T23:00:00,36.4,24.4,0.0911,0.8712026541692508,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010200,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T00:00:00,33.6,24.4,0.0317,1.0,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010201,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T01:00:00,36.4,30.5,0.0307,0.8636851166619446,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010202,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T02:00:00,39.2,42.7,0.0267,0.8921975302374979,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010203,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T03:00:00,33.6,33.5,0.0624,0.8289384775585853,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010204,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T04:00:00,39.2,45.8,0.0313,0.801065580999244,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010205,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T05:00:00,30.8,36.6,0.0994,0.9646312580738707,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010206,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T06:00:00,36.4,39.6,0.0265,0.8451645645158798,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010207,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T07:00:00,33.6,27.4,0.0193,0.7709628726587313,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010208,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T08:00:00,30.8,42.7,0.0659,0.8816432883224283,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010209,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T09:00:00,30.8,30.5,0.1336,0.8431440696883259,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010210,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T10:00:00,39.2,30.5,0.027,0.9163855810231352,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010211,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T11:00:00,33.6,39.6,0.0717,0.8714029350431408,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010212,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T12:00:00,36.4,39.6,0.0552,0.8686591169273019,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010213,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T13:00:00,36.4,36.6,0.0559,0.7917993592835609,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010214,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T14:00:00,36.4,27.4,0.0497,0.9304895410603363,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010215,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T15:00:00,30.8,30.5,0.0902,0.8423948171588482,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010216,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T16:00:00,39.2,45.8,0.0304,0.8577475427222687,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010217,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T17:00:00,33.6,39.6,0.037,0.8077477537939106,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010218,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T18:00:00,33.6,36.6,0.0152,0.8482888435276531,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010219,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T19:00:00,39.2,48.8,0.035,1.0,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010220,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T20:00:00,30.8,30.5,0.0689,0.8648708468963457,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010221,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T21:00:00,33.6,39.6,0.0473,0.8162737631714396,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010222,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T22:00:00,39.2,42.7,0.0474,0.8736379511773539,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010223,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-02T23:00:00,30.8,30.5,0.1149,0.7969987702429413,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010300,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T00:00:00,36.4,36.6,0.0698,0.8979509926166318,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010301,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T01:00:00,33.6,33.5,0.0615,0.8792619755422804,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010302,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T02:00:00,33.6,21.3,0.0858,0.8397356940186852,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010303,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T03:00:00,33.6,24.4,0.0268,0.8116039622657355,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010304,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T04:00:00,33.6,45.8,0.129,0.7741775807441176,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010305,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T05:00:00,36.4,24.4,0.0756,0.7992010377755803,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010306,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T06:00:00,33.6,21.3,0.0249,0.8650433493383811,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010307,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T07:00:00,36.4,30.5,0.0577,0.8982706734942487,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010308,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T08:00:00,36.4,24.4,0.0553,0.876865045375112,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010309,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T09:00:00,30.8,30.5,0.1099,0.9062501135814387,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010310,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T10:00:00,36.4,33.5,0.0777,0.9467802048446075,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010311,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T11:00:00,36.4,33.5,0.0181,0.9286122591757782,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010312,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T12:00:00,33.6,45.8,0.0447,0.9617611925549179,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010313,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T13:00:00,30.8,27.4,0.0649,0.7914536727747795,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010314,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T14:00:00,30.8,33.5,0.0991,0.8595570880668829,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010315,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T15:00:00,30.8,24.4,0.069,0.8207778561350145,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010316,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T16:00:00,30.8,21.3,0.1361,0.7300222114774322,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010317,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T17:00:00,33.6,18.3,0.1054,0.8935781567315653,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010318,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T18:00:00,39.2,36.6,0.0271,0.8350382712770581,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010319,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T19:00:00,36.4,30.5,0.0699,0.8800063697970633,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010320,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T20:00:00,33.6,18.3,0.0603,0.8277297505118398,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010321,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T21:00:00,30.8,27.4,0.1136,0.9842986524214373,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010322,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T22:00:00,33.6,27.4,0.0744,0.9212308864681586,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010323,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-03T23:00:00,30.8,27.4,0.1113,0.8903254654558477,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010400,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T00:00:00,33.6,27.4,0.1095,0.9302295894632454,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010401,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T01:00:00,39.2,30.5,0.0449,0.9249357580988355,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010402,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T02:00:00,30.8,15.2,0.0713,0.9476366296504751,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010403,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T03:00:00,36.4,27.4,0.0441,0.8904067742461879,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010404,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T04:00:00,36.4,27.4,0.1128,0.824763500744958,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010405,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T05:00:00,30.8,21.3,0.0895,0.9358945776182634,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010406,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T06:00:00,36.4,21.3,0.0525,0.9407989304628462,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010407,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T07:00:00,30.8,21.3,0.1049,0.7837610863011127,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010408,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T08:00:00,36.4,21.3,0.0533,0.7885836152887983,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010409,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T09:00:00,30.8,15.2,0.0795,0.8459716362086888,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010410,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T10:00:00,30.8,33.5,0.0906,0.8836633211483056,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010411,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T11:00:00,36.4,48.8,0.1122,0.8417973139021295,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010412,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T12:00:00,36.4,30.5,0.055,0.8867401188062733,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010413,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T13:00:00,33.6,21.3,0.0925,0.8306993484485412,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010414,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T14:00:00,30.8,27.4,0.1689,0.7990746954555247,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010415,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T15:00:00,33.6,24.4,0.0594,0.8920689216078441,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010416,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T16:00:00,36.4,36.6,0.072,0.8188981951818906,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010417,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T17:00:00,33.6,21.3,0.105,0.8621894319605166,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010418,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T18:00:00,33.6,33.5,0.0262,0.8864208970868647,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010419,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T19:00:00,33.6,24.4,0.1105,0.9084453688752038,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010420,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T20:00:00,33.6,36.6,0.1649,0.8215273470789851,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010421,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T21:00:00,36.4,39.6,0.0683,0.8538600017849409,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010422,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T22:00:00,30.8,36.6,0.07,0.803556582755338,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010423,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-04T23:00:00,30.8,18.3,0.1233,0.8552535962525459,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010500,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T00:00:00,36.4,24.4,0.0235,0.8825739910011159,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010501,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T01:00:00,36.4,30.5,0.0385,0.8382424631454106,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010502,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T02:00:00,33.6,27.4,0.0496,0.9074429015882775,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010503,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T03:00:00,39.2,33.5,0.012,0.9330073298858371,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010504,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T04:00:00,36.4,39.6,0.0904,0.7967678376687762,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010505,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T05:00:00,30.8,33.5,0.1368,0.8510837717049137,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010506,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T06:00:00,33.6,30.5,0.0952,0.8176910083088346,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010507,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T07:00:00,36.4,42.7,0.0721,0.8379817141180647,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010508,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T08:00:00,36.4,27.4,0.0644,0.8288470247716969,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010509,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T09:00:00,33.6,30.5,0.1588,0.9185076691562902,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010510,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T10:00:00,36.4,48.8,0.0236,0.8659090877301524,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010511,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T11:00:00,36.4,42.7,0.0344,0.8737886509138274,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010512,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T12:00:00,36.4,48.8,0.04,0.8801480218913253,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010513,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T13:00:00,33.6,36.6,0.0632,0.8432147579605866,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010514,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T14:00:00,39.2,48.8,0.0514,0.799301893078077,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010515,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T15:00:00,39.2,48.8,0.0301,0.8109023706064374,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010516,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T16:00:00,36.4,30.5,0.0827,0.9197347414317868,True
STFGAP_SITE_PROV_NETWORK_SURG_2026010517,SITE_PROV_NETWORK,SITE_PROV_NETWORK_SURG,2026-01-05T17:00:00,33.6,42.7,0.0223,0.9711593426898587,True
